country,country_code,year,Prevalence of undernourishment (% of population),Crop production index (2004-2006 = 100),Agricultural land (% of land area),Food production index (2004-2006 = 100),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Land area (sq. km),Population (Total),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",GDP (constant 2005 US$),GDP per capita (constant 2005 US$),Adjusted net national income (constant 2005 US$)
Argentina,ARG,1998,5.0,81.28,46.89241382838392,82.17,50.64662659864895,4.932910598469319,2736690.0,36109342.0,15.0,11.5,12.8000001907349,173190976513.3662,4796.292785212376,143913374801.8982
Argentina,ARG,1999,5.0,82.04,46.92237703210813,86.49,49.39353869885296,4.914819029799728,2736690.0,36514558.0,15.6999998092651,13.1000003814697,14.1000003814697,167327670384.53992,4582.492012762141,137564861714.39212
Argentina,ARG,2000,5.0,81.52,46.95818671460779,85.93,43.77850972625016,5.009674355307047,2736690.0,36903067.0,17.1000003814697,13.6999998092651,15.0,166007456868.73483,4498.473172127802,134247609855.61772
Argentina,ARG,2001,5.0,86.21,46.993265587260524,86.54,44.392942032441795,5.720095300930458,2736690.0,37273361.0,17.5,18.7999992370605,18.2999992370605,158688454209.2833,4257.422726361685,128221033057.33875
Argentina,ARG,2002,5.0,86.06,47.03126769930098,85.01,45.87766361546032,4.629073378289032,2736690.0,37627545.0,18.7999992370605,17.2999992370605,17.8999996185303,141400164654.53323,3757.889722928595,111332467869.1925
Argentina,ARG,2003,5.0,93.74,47.8254753004542,91.0,49.20506148002397,4.195773369506392,2736690.0,37970411.0,18.7999992370605,14.3000001907349,16.1000003814697,153895754872.91235,4053.0442210096794,119000332231.79063
Argentina,ARG,2004,5.0,91.69,49.09032444303155,92.69,47.95874538394432,3.3001429103586215,2736690.0,38308779.0,14.6000003814697,11.1999998092651,12.6000003814697,167791884898.54517,4379.985196044624,126457450502.67198
Argentina,ARG,2005,5.0,103.82,50.3518849412977,103.03,46.619037294969075,2.836841179116749,2736690.0,38647854.0,12.6000003814697,9.19999980926514,10.6000003814697,183193418481.5322,4740.067028858373,137805216897.195
Argentina,ARG,2006,5.0,104.5,51.56009632073783,104.29,45.11928360614409,2.582191159515376,2736690.0,38988923.0,12.6000003814697,8.39999961853027,10.1000003814697,198702688174.03436,5096.388227344324,153269344172.37827
Argentina,ARG,2007,5.0,118.94,52.63036734156956,114.51,50.905175186230956,3.69844769037952,2736690.0,39331357.0,11.0,6.80000019073486,8.5,215897101104.62674,,
Argentina,ARG,2008,5.0,113.77,52.6395024646562,111.72,53.115994871689786,4.538985956902339,2736690.0,39676083.0,9.80000019073486,6.40000009536743,7.80000019073486,230488375891.2935,,
Argentina,ARG,2009,5.0,84.78,52.36142931789863,96.9,50.48941422206248,3.769389312702017,2736690.0,40023641.0,9.89999961853027,7.69999980926514,8.60000038146973,232448083659.91895,,
Argentina,ARG,2010,5.0,124.94,53.61111415615214,116.5,51.12397368683561,2.620182381618024,2736690.0,40374224.0,9.19999980926514,6.69999980926514,7.69999980926514,253742459496.6333,,
Argentina,ARG,2011,5.0,125.76,53.91476564755233,115.55,54.10395742932133,2.384033515591994,2736690.0,40728738.0,8.60000038146973,6.30000019073486,7.19999980926514,276248283726.96686,,
Argentina,ARG,2012,5.0,108.72,,106.18,53.89495740899262,2.481342412869703,2736690.0,41086927.0,8.39999961853027,6.40000009536743,7.19999980926514,281495835652.12274,,
Argentina,ARG,2013,,,,,,,,,,,,,,
Armenia,ARM,1990,,,,,,,28480.0,3544695.0,,,,4063285312.082599,1146.3004044304514,3710341006.779367
Armenia,ARM,1991,,,,,,,28480.0,3511912.0,21.3999996185303,18.7999992370605,20.0,3587880992.2596674,1021.6318040599159,3889589513.440177
Armenia,ARM,1992,,66.29,41.081460674157306,75.97,,,28480.0,3449497.0,21.1000003814697,18.7999992370605,19.8999996185303,2088146638.880014,605.348153333664,1625558798.5425677
Armenia,ARM,1993,24.0,57.82,41.467696629213485,57.62,,,28480.0,3369673.0,20.7999992370605,18.7999992370605,19.7999992370605,1904389759.8752227,565.1556575000668,1654544796.8343997
Armenia,ARM,1994,24.0,71.3,42.13483146067416,71.92,,,28480.0,3289943.0,25.2999992370605,19.0,22.0,2007226860.0435684,610.1099198507599,1784091184.6928058
Armenia,ARM,1995,22.6,69.64,43.67977528089887,66.34,,,28480.0,3223173.0,31.3999996185303,25.5,28.2999992370605,2145725481.4154649,665.7183717459363,1758725803.6267443
Armenia,ARM,1996,21.3,72.5,45.85674157303371,71.96,,,28480.0,3173425.0,24.1000003814697,18.5,21.2000007629395,2271580879.856858,715.8136334896391,1936084022.2616472
Armenia,ARM,1997,21.0,56.23,46.76966292134831,61.2,10.870458406578585,31.16352543766171,28480.0,3137652.0,21.2000007629395,18.8999996185303,20.0,2347021891.231976,748.0185473825574,2107391187.413351
Armenia,ARM,1998,20.7,63.21,46.62921348314607,66.94,,,28480.0,3112958.0,31.3999996185303,21.2999992370605,26.2000007629395,2518354489.29191,808.9908342136033,2200355551.5813494
Armenia,ARM,1999,21.2,61.59,46.45365168539326,66.68,8.06119553759267,25.951674689851977,28480.0,3093820.0,21.7999992370605,19.0,20.3999996185303,2601460187.4385433,840.8569947309616,2260596296.898254
Armenia,ARM,2000,21.5,58.11,46.45365168539326,64.41,14.137815280694548,25.3304506823388,28480.0,3076098.0,29.0,20.6000003814697,24.7000007629395,2754946338.4974113,895.5977145388123,2369296567.229358
Armenia,ARM,2001,20.2,62.45,46.62921348314607,67.96,24.403634064477192,24.77223498907434,28480.0,3059960.0,40.0999984741211,31.8999996185303,35.9000015258789,3018226683.461962,986.3614829808109,2639061198.078229
Armenia,ARM,2002,16.7,61.83,48.84129213483146,71.31,14.5510849615232,20.365793058765643,28480.0,3047002.0,33.7999992370605,22.3999996185303,27.7999992370605,3416219124.6822934,1121.1739029650435,2999748990.0674534
Armenia,ARM,2003,12.5,67.46,50.70224719101124,75.93,14.447194507202136,17.944615701369067,28480.0,3036032.0,35.2000007629395,22.7000007629395,28.6000003814697,3895883450.641611,1283.2155427352582,3460596824.0915713
Armenia,ARM,2004,9.2,84.19,52.84410112359551,87.27,12.94680382486473,21.626987460412217,28480.0,3025652.0,36.2999992370605,28.8999996185303,32.2999992370605,4303698369.460399,1422.4036239000384,3812809379.4235225
Armenia,ARM,2005,6.9,107.88,56.355337078651694,102.72,13.709815877011636,18.469164106429133,28480.0,3014917.0,34.7000007629395,22.1000003814697,27.7999992370605,4900436758.504664,1625.3969042944348,4384360444.20146
Armenia,ARM,2006,5.3,107.93,61.671348314606746,110.0,11.710173697691264,15.949943663599534,28480.0,3002911.0,27.3999996185303,22.2000007629395,24.5,5547196574.100364,1847.273054079979,5038154147.545639
Armenia,ARM,2007,5.0,122.31,61.513342696629216,122.15,7.964388706004014,18.084428860762454,28480.0,2989882.0,36.2000007629395,22.5,28.3999996185303,6309891834.101976,2110.415004372071,5727789279.279487
Armenia,ARM,2008,5.0,116.66,61.352528089887635,120.28,18.61033489271742,18.666595875162724,28480.0,2977488.0,32.0999984741211,26.1000003814697,28.6000003814697,6745274370.655015,2265.424535936002,6175959759.903217
Armenia,ARM,2009,5.0,117.82,61.30266853932584,123.16,19.904631576244327,19.304060908871122,28480.0,2968154.0,19.8999996185303,17.8999996185303,18.7000007629395,5790818813.563796,1950.9832756534183,4920072147.471957
Armenia,ARM,2010,5.0,95.15,60.91994382022472,109.2,16.716049516049807,17.952865868731553,28480.0,2963496.0,21.3999996185303,17.2999992370605,19.0,5918216827.462197,1997.0389119682286,5020451498.307279
Armenia,ARM,2011,5.0,113.75,60.063202247191015,120.53,19.231024751846757,19.757228240771376,28480.0,2964120.0,20.2999992370605,17.2000007629395,18.3999996185303,6196373018.352912,2090.4595692323223,5119776262.163796
Armenia,ARM,2012,5.0,127.85,,128.71,25.920983990309836,19.03545380978688,28480.0,2969081.0,20.7000007629395,17.0,18.5,6642007849.123402,2237.0584868258566,5175531034.455412
Armenia,ARM,2013,,,,,,,,,,,,,,
Aruba,ABW,1990,,,11.11111111111111,,42.57927193494642,18.293675281453904,180.0,62148.0,,,,,,
Aruba,ABW,1991,,,11.11111111111111,,18.063437690659985,22.3502251706428,180.0,64623.0,,,,,,
Aruba,ABW,1992,,,11.11111111111111,,,,180.0,68235.0,,,,,,
Aruba,ABW,1993,,,11.11111111111111,,,,180.0,72498.0,,,,,,
Aruba,ABW,1994,,,11.11111111111111,,,,180.0,76700.0,,,,1770768140.8077393,23086.937950557225,
Aruba,ABW,1995,,,11.11111111111111,,35.83433121683102,23.309329335460088,180.0,80326.0,,,,1792815725.4571362,22319.245642222148,
Aruba,ABW,1996,,,11.11111111111111,,15.194595458513527,24.128609393177612,180.0,83195.0,,,,1932914086.1685455,23233.536704952767,
Aruba,ABW,1997,,,11.11111111111111,,34.6995025290309,23.689563817208136,180.0,85447.0,,,,2061774158.5961084,24129.274972744606,
Aruba,ABW,1998,,,11.11111111111111,,22.938665698697584,19.063869697181,180.0,87276.0,,,,2085576710.1839893,23896.337024886445,
Aruba,ABW,1999,,,11.11111111111111,,,,180.0,89004.0,,,,2179720936.617322,24490.145798136287,
Aruba,ABW,2000,,,11.11111111111111,,,,180.0,90858.0,,,,2171771586.3737454,23902.92089165231,
Aruba,ABW,2001,,,11.11111111111111,,,,180.0,92894.0,,,,2124764471.9325786,22873.00010692379,
Aruba,ABW,2002,,,11.11111111111111,,,,180.0,94995.0,,,,2134650785.6860373,22471.19096464064,
Aruba,ABW,2003,,,11.11111111111111,,,,180.0,97015.0,,,,2295165261.781809,23657.83911541317,
Aruba,ABW,2004,,,11.11111111111111,,,,180.0,98742.0,,,,2322172253.00181,23517.573605981346,
Aruba,ABW,2005,,,11.11111111111111,,1.1064230437466462,6.35093280619804,180.0,100031.0,,,,2331005586.592179,23302.831988005506,
Aruba,ABW,2006,,,11.11111111111111,,,,180.0,100830.0,,,,2385903552.378973,23662.63564791206,
Aruba,ABW,2007,,,11.11111111111111,,,,180.0,101219.0,,,,2298707695.0465264,22710.23913540468,
Aruba,ABW,2008,,,11.11111111111111,,,,180.0,101344.0,,,,2140526674.9911835,21121.395198444738,
Aruba,ABW,2009,,,11.11111111111111,,76.06403081441093,27.458997471675744,180.0,101418.0,,,,2019511954.7663982,19912.756658249997,
Aruba,ABW,2010,,,11.11111111111111,,82.32874445299535,31.831850338172146,180.0,101597.0,,,,,,
Aruba,ABW,2011,,,11.11111111111111,,77.98423397916511,27.93733582381369,180.0,101932.0,,,,,,
Aruba,ABW,2012,,,,,76.46333957030707,31.457764532480432,180.0,102384.0,,,,,,
Aruba,ABW,2013,,,,,,,,,,,,,,
Australia,AUS,1990,,66.42,60.461190008200674,74.25,22.742675694823742,5.0463076995969605,7682300.0,17065100.0,,,,425869699705.1844,24955.593562603466,334172979838.85974
Australia,AUS,1991,,62.68,60.26502479726123,73.47,20.923451390374588,5.297138957470214,7682300.0,17284000.0,9.19999980926514,9.89999961853027,9.60000038146973,424375841349.0597,24553.103526328377,331084171547.66425
Australia,AUS,1992,,75.19,60.682087395701814,79.18,22.072648649181072,5.139131996807135,7682300.0,17495000.0,10.0,11.3999996185303,10.8000001907349,426193184444.80554,24360.856498702804,330990567752.6597
Australia,AUS,1993,,77.17,59.91512958358825,83.02,24.34421510066628,5.0598752955867115,7682300.0,17667000.0,10.1000003814697,11.5,10.8999996185303,443713234513.76794,25115.36958814558,346735793124.128
Australia,AUS,1994,,60.8,61.06244223735079,77.98,24.941686954663645,5.048184882302118,7682300.0,17855000.0,9.39999961853027,10.0,9.69999980926514,461676837532.0128,25857.005742481815,361199223419.7197
Australia,AUS,1995,,81.08,60.313708134282706,85.76,22.2157043024669,4.963438775889765,7682300.0,18072000.0,8.10000038146973,8.80000019073486,8.5,480096233462.6609,26565.74997026676,370941726812.8452
Australia,AUS,1996,,97.39,60.557515327441,94.88,24.84437244470999,4.87496579601418,7682300.0,18311000.0,8.19999980926514,8.80000019073486,8.5,499269261408.3184,27266.083851691248,388133444174.0518
Australia,AUS,1997,,95.56,60.16427372010986,95.37,24.426934830117467,4.9248050396498355,7682300.0,18517000.0,8.19999980926514,8.69999980926514,8.5,518743625588.9023,28014.452966944013,403818408352.8136
Australia,AUS,1998,,103.8,60.370722309724954,100.62,22.260011420333434,4.895398693047152,7682300.0,18711000.0,7.40000009536743,8.0,7.69999980926514,542212297734.57477,28978.264001634052,421140299558.19366
Australia,AUS,1999,,112.6,59.06160915350871,107.12,24.581690160745932,4.8982237190479445,7682300.0,18926000.0,6.69999980926514,7.09999990463257,6.90000009536743,569075519652.4166,30068.45184679365,439438397423.7257
Australia,AUS,2000,,107.86,59.29213907293389,104.9,20.65163483859366,4.5575489003532,7682300.0,19153000.0,6.09999990463257,6.5,6.30000019073486,590962322278.5721,30854.81764102606,450102851811.2575
Australia,AUS,2001,,116.39,59.318172942998835,110.03,21.023790101381334,4.953224057535262,7682300.0,19413000.0,6.40000009536743,7.0,6.80000019073486,602187534171.1217,31019.808075574187,460846192993.3395
Australia,AUS,2002,,81.13,58.185699595173325,93.81,21.75572799177893,4.89190109184224,7682300.0,19651400.0,6.19999980926514,6.5,6.40000009536743,625751794600.2139,31842.60635884537,483849554538.1768
Australia,AUS,2003,,109.87,57.20942946773753,106.94,15.508444147517572,4.19834038264192,7682300.0,19895400.0,6.0,5.90000009536743,5.90000009536743,645468626621.667,32443.10879005534,497423751213.59076
Australia,AUS,2004,,100.98,57.28883277143564,100.51,21.727827527933766,4.81343996460234,7682300.0,20127400.0,5.5,5.30000019073486,5.40000009536743,672239174533.0227,33399.20578579562,520807550431.4084
Australia,AUS,2005,,116.89,57.944756127722165,108.0,16.845607165491145,4.734863619429121,7682300.0,20394800.0,5.19999980926514,4.90000009536743,5.0,693662607126.7478,34011.73863566928,532256162967.6811
Australia,AUS,2006,,82.13,56.61390469000169,91.49,15.398317178755782,4.834891247393047,7682300.0,20697900.0,4.90000009536743,4.69999980926514,4.80000019073486,714768966390.1055,34533.40514690406,551423584704.9696
Australia,AUS,2007,,83.39,55.380419926324144,97.44,13.575144812009981,5.0875923209854115,7682300.0,20827600.0,4.80000019073486,4.09999990463257,4.40000009536743,741844347668.7079,35618.33085274865,564205329999.3561
Australia,AUS,2008,,99.91,54.318107858323685,103.89,12.334420336702081,4.910480135953363,7682300.0,21249200.0,4.59999990463257,4.0,4.19999980926514,769803920568.9417,36227.43070651797,584440172600.5488
Australia,AUS,2009,,102.56,53.24303919399138,105.23,14.070325405425724,5.750269592488679,7682300.0,21691700.0,5.40000009536743,5.69999980926514,5.59999990463257,782491516626.7338,36073.31452245484,631219252248.7543
Australia,AUS,2010,,103.24,51.88289965244783,102.82,11.293575345080075,5.393567105487996,7682300.0,22031800.0,5.40000009536743,5.09999990463257,5.19999980926514,798826621694.5251,36257.891851529384,618492792612.125
Australia,AUS,2011,,121.69,53.3268161878604,108.96,11.541086416082532,5.289230772612696,7682300.0,22340000.0,5.30000019073486,4.90000009536743,5.09999990463257,818263683130.3599,36627.73872562041,654116625929.1741
Australia,AUS,2012,,140.22,,118.1,12.782581245605682,5.175695490234001,7682300.0,22722000.0,5.30000019073486,5.19999980926514,5.19999980926514,846203438947.4457,37241.5913628838,699238720846.4175
Australia,AUS,2013,,,,,,,,,,,,,,
Austria,AUT,1990,,89.95,42.449969678593085,93.26,3.317610055500809,5.204347463589713,82450.0,7677850.0,,,,215290204955.40475,28040.42862981235,185999627548.5128
Austria,AUT,1991,,87.23,42.68041237113402,93.74,3.254953550819338,5.178568281328308,82450.0,7754891.0,3.5,3.29999995231628,3.40000009536743,222699691669.0271,28717.320677882784,191366748079.73715
Austria,AUT,1992,,79.75,42.35294117647059,92.7,3.34003243729204,5.108880998834756,82450.0,7840709.0,3.79999995231628,3.5,3.59999990463257,227361964790.95792,28997.62824904711,195801095410.82007
Austria,AUT,1993,,82.6,41.867798665858096,92.97,3.515482227573547,5.414758029727537,82450.0,7905633.0,4.59999990463257,4.09999990463257,4.30000019073486,228559729129.51062,28910.99664372361,196182067740.24518
Austria,AUT,1994,,83.84,41.84354154032747,98.87,3.75200601013588,5.4539074694904235,82450.0,7936118.0,4.0,3.20000004768372,3.5,234050005275.68402,29491.749653380157,201380788801.68042
Austria,AUT,1995,,86.63,41.62522741055185,97.78,3.842931865961689,5.696855839245126,82450.0,7948278.0,4.30000019073486,3.09999990463257,3.70000004768372,240294421182.93918,30232.261778329743,203959271644.5302
Austria,AUT,1996,,86.43,41.55245603395998,98.93,4.509889164791861,6.075914752888098,82450.0,7959017.0,4.5,3.90000009536743,4.09999990463257,246221628946.86246,30936.185831348575,209739196260.04724
Austria,AUT,1997,,93.5,41.51607034566404,100.37,4.773156661377176,6.492317155912699,82450.0,7968041.0,4.69999980926514,3.90000009536743,4.19999980926514,251906666914.5178,31614.629858771787,212061390789.58426
Austria,AUT,1998,,95.68,41.46755609460279,103.24,4.808400751768248,6.359967709063698,82450.0,7976789.0,4.59999990463257,3.90000009536743,4.19999980926514,261442701476.56827,32775.43150214557,219554129278.78378
Austria,AUT,1999,,98.25,41.11582777440873,106.94,5.424177821746412,6.305792626858821,82450.0,7992324.0,3.90000009536743,3.59999990463257,3.70000004768372,270695492815.5624,33869.434324179354,226186868385.07132
Austria,AUT,2000,,93.88,41.11582777440873,102.1,4.759743784420654,5.436605666914711,82450.0,8011566.0,3.79999995231628,3.29999995231628,3.5,280623490488.6137,35027.29559846523,232665982701.4805
Austria,AUT,2001,,97.07,40.94602789569436,104.32,5.135736304472431,5.795020051511797,82450.0,8042293.0,3.79999995231628,3.40000009536743,3.59999990463257,283029563594.8019,35192.64513178044,232850611586.79733
Austria,AUT,2002,,95.2,40.92177077016373,103.16,5.304065161043145,6.155611056956521,82450.0,8081957.0,3.90000009536743,4.09999990463257,4.0,287823319834.9588,35613.0724074576,240616813003.85715
Austria,AUT,2003,,92.36,40.94602789569436,98.13,5.992742666888259,6.141247595553901,82450.0,8121423.0,4.19999980926514,4.30000019073486,4.30000019073486,290315637929.2233,35746.892869540636,242787907414.25244
Austria,AUT,2004,,106.04,39.56337174044876,101.0,5.831725778388539,5.924914215283887,82450.0,8171966.0,5.40000009536743,4.5,4.90000009536743,297833593201.16907,36445.76998988604,249799014314.31955
Austria,AUT,2005,,99.45,39.57550030321407,101.12,6.175959330050513,6.089702026571263,82450.0,8227829.0,5.40000009536743,4.90000009536743,5.19999980926514,304983601949.95776,37067.323828674336,254055577215.10803
Austria,AUT,2006,,94.5,39.3086719223772,97.88,6.044518881079188,5.862988948108101,82450.0,8268641.0,5.19999980926514,4.30000019073486,4.69999980926514,316175860568.07446,38237.94751375401,262957821734.94067
Austria,AUT,2007,,98.92,39.29654335961189,102.23,6.184763614633505,6.277464418180415,82450.0,8300788.0,5.0,3.90000009536743,4.40000009536743,327893175966.43164,39501.45166536378,271407490449.72958
Austria,AUT,2008,,110.05,38.45967252880534,103.58,6.5563832691172745,6.767509518037983,82450.0,8336926.0,4.09999990463257,3.59999990463257,3.79999995231628,332602571530.5428,39895.10900427121,275315339313.16284
Austria,AUT,2009,,103.37,38.44240313557985,102.09,7.363439172454092,7.861956191782466,82409.0,8365275.0,4.5,5.0,4.80000019073486,319890852573.5239,38240.32713491474,262543473739.8339
Austria,AUT,2010,,97.19,38.40599934473177,102.71,6.9347829212055405,7.293728770214281,82409.0,8389771.0,4.19999980926514,4.59999990463257,4.40000009536743,325550262356.948,38803.23579236525,266981358055.11237
Austria,AUT,2011,,117.86,34.81415864772052,114.19,6.969375741021823,7.054450342601139,82409.0,8406187.0,4.30000019073486,4.0,4.09999990463257,334777576842.95386,39825.140321403014,269983355513.08014
Austria,AUT,2012,,97.02,,104.42,7.116833561725061,7.362857675550925,82409.0,8429991.0,4.30000019073486,4.30000019073486,4.30000019073486,337691814574.7377,40058.383760402314,270723278653.98944
Austria,AUT,2013,,,,,,,,,,,,,,
Azerbaijan,AZE,1990,,,,,,,83210.0,7159000.0,,,,11947380699.90042,1668.861670610479,
Azerbaijan,AZE,1991,,,,,,,83210.0,7271000.0,6.0,6.0,6.0,11863749035.001118,1631.6530099025056,
Azerbaijan,AZE,1992,,95.74,53.42898686566446,82.71,,,83217.00000000001,7382000.0,5.40000009536743,5.40000009536743,5.40000009536743,9182541753.09087,1243.90974709982,
Azerbaijan,AZE,1993,23.8,78.34,53.5539613300167,68.44,,,83217.00000000001,7495000.0,5.40000009536743,5.30000019073486,5.30000019073486,7061374608.126886,942.1447108908454,
